latitude,   longitude,   speedx,     speedy
7.292301,  -148.107347,  0.135469,  5.894108
7.483906,  -148.105049,  0.070968,  5.918174
7.673762,  -148.104626,  0.013080,  5.864179
7.836831,  -148.133771,  -0.900206,  5.036767
7.997291,  -148.158546,  -0.765263,  4.956210
8.156663,  -148.185286,  -0.825920,  4.922601
8.328861,  -148.202956,  -0.545767,  5.318762
8.500609,  -148.221338,  -0.567776,  5.304854
8.670871,  -148.243610,  -0.687940,  5.258953
8.842123,  -148.268052,  -0.754947,  5.289566
9.010329,  -148.295190,  -0.838237,  5.195459
9.172409,  -148.321686,  -0.818379,  5.006236
9.331875,  -148.343810,  -0.683356,  4.925492
9.490247,  -148.367896,  -0.743947,  4.891708
9.657143,  -148.375377,  -0.231077,  5.154979
9.826041,  -148.381554,  -0.190782,  5.216854
9.996454,  -148.387596,  -0.186628,  5.263605
10.166866,  -148.393050,  -0.168467,  5.263605
10.337167,  -148.398221,  -0.159721,  5.260177
10.505276,  -148.404174,  -0.183863,  5.192443
10.669688,  -148.410139,  -0.184258,  5.078272
10.831757,  -148.416854,  -0.207399,  5.005898
10.988408,  -148.422788,  -0.183297,  4.838565
11.147111,  -148.431786,  -0.277902,  4.901932
11.308798,  -148.441992,  -0.315260,  4.994091
11.470743,  -148.451005,  -0.278382,  5.002077
11.631224,  -148.458548,  -0.232981,  4.956853
11.790455,  -148.464217,  -0.175099,  4.918234
11.948567,  -148.471755,  -0.232827,  4.883674
12.105374,  -148.481546,  -0.302413,  4.843372
12.258995,  -148.493283,  -0.362547,  4.744968
12.409641,  -148.502297,  -0.278413,  4.653061
12.558343,  -148.514453,  -0.375458,  4.593024
12.706514,  -148.527071,  -0.389755,  4.576647
12.854476,  -148.543725,  -0.514375,  4.570175
13.003369,  -148.567060,  -0.720788,  4.598918
13.152114,  -148.590047,  -0.709983,  4.594351
13.300313,  -148.608787,  -0.578851,  4.577508
13.452749,  -148.614184,  -0.166685,  4.708340
13.604179,  -148.621023,  -0.211247,  4.677286
13.774497,  -148.632750,  -0.362202,  5.260703
13.946170,  -148.645328,  -0.388531,  5.302534
14.119539,  -148.657472,  -0.375085,  5.354946
14.296355,  -148.669312,  -0.365707,  5.461389
14.471538,  -148.679353,  -0.310138,  5.410970
14.646806,  -148.687983,  -0.266553,  5.413571
14.822086,  -148.695520,  -0.232817,  5.413944
14.995811,  -148.701259,  -0.177251,  5.365945
15.167331,  -148.707793,  -0.201828,  5.297814
15.338109,  -148.716169,  -0.258717,  5.274875
15.504786,  -148.725081,  -0.275250,  5.148245
15.669399,  -148.733718,  -0.266784,  5.084469
15.831127,  -148.744394,  -0.329761,  4.995387
15.990024,  -148.756632,  -0.378007,  4.907905
16.147796,  -148.771150,  -0.448398,  4.873176
16.304254,  -148.788443,  -0.534159,  4.832587
16.460167,  -148.806373,  -0.553797,  4.815753
16.615089,  -148.826151,  -0.610908,  4.785158
16.770197,  -148.844526,  -0.567542,  4.790902
16.925566,  -148.861297,  -0.518018,  4.798947
17.081233,  -148.876367,  -0.465490,  4.808164
17.236942,  -148.890452,  -0.435027,  4.809439
17.383274,  -148.891587,  -0.035071,  4.519837
17.527360,  -148.892421,  -0.025746,  4.450459
17.671442,  -148.896799,  -0.135241,  4.450317
17.813406,  -148.900447,  -0.112681,  4.384909
17.959418,  -148.908531,  -0.249680,  4.509951
18.107869,  -148.920269,  -0.362570,  4.585271
18.257932,  -148.932621,  -0.381498,  4.635053
18.413336,  -148.947243,  -0.451645,  4.800027
18.569001,  -148.960145,  -0.398524,  4.808103
18.725245,  -148.970414,  -0.317181,  4.825987
18.880030,  -148.978021,  -0.234969,  4.780912
19.035330,  -148.983334,  -0.164078,  4.796840
19.187697,  -148.984917,  -0.048896,  4.706232
19.336583,  -148.984403,  0.015878,  4.598694
19.479621,  -148.982406,  0.061657,  4.418090
19.614788,  -148.978292,  0.127080,  4.174960
19.796112,  -148.933382,  1.387167,  5.600632
19.969370,  -148.894606,  1.197684,  5.351503
20.136684,  -148.861962,  1.008285,  5.167907
20.302830,  -148.835923,  0.804282,  5.131813
20.468857,  -148.813949,  0.678710,  5.128174
20.634585,  -148.797074,  0.521235,  5.118899
20.800863,  -148.782915,  0.437346,  5.135931
20.967239,  -148.767497,  0.476215,  5.138914
21.151010,  -148.732173,  1.091074,  5.676233
21.334748,  -148.695499,  1.132772,  5.675177
21.513935,  -148.657388,  1.177145,  5.534645
21.692042,  -148.617966,  1.217633,  5.501263
21.867961,  -148.577305,  1.255923,  5.433692
22.043992,  -148.535349,  1.295912,  5.437148
22.217931,  -148.492108,  1.335598,  5.372552
22.391009,  -148.447312,  1.383631,  5.345925
22.567659,  -148.400351,  1.450515,  5.456284
22.748777,  -148.349882,  1.558854,  5.594280
22.932925,  -148.296016,  1.663804,  5.687855
23.118933,  -148.238640,  1.772184,  5.745309
23.303537,  -148.177804,  1.879071,  5.701955
23.486072,  -148.114671,  1.950034,  5.638053
23.652956,  -148.082464,  0.994777,  5.154605
23.818674,  -148.053279,  0.901445,  5.118620
23.999804,  -148.019624,  1.039524,  5.594629
24.177307,  -147.983458,  1.117091,  5.482643
24.348614,  -147.945987,  1.157383,  5.291235
24.513525,  -147.911610,  1.061815,  5.093664
24.673585,  -147.882186,  0.908816,  4.943861
24.829125,  -147.855654,  0.819505,  4.804225
24.984813,  -147.832200,  0.724450,  4.808811
25.140439,  -147.808131,  0.743418,  4.806908
25.299047,  -147.784098,  0.742339,  4.898990
25.456723,  -147.757302,  0.827644,  4.870193
25.620931,  -147.690338,  2.068343,  5.071976
25.780008,  -147.623431,  2.066605,  4.913495
25.935547,  -147.555215,  2.107019,  4.804203
26.088632,  -147.489953,  2.015762,  4.728409
26.240720,  -147.425767,  1.982557,  4.697607
26.393491,  -147.365507,  1.861264,  4.718706
26.548409,  -147.307358,  1.796088,  4.785016
26.707168,  -147.252762,  1.686338,  4.903688
26.869246,  -147.200764,  1.606072,  5.006157
27.037227,  -147.150976,  1.537834,  5.188514
27.212388,  -147.103033,  1.480841,  5.410271
27.393936,  -147.054747,  1.491428,  5.607570
27.579606,  -147.005125,  1.532689,  5.734878
27.768093,  -146.951987,  1.641286,  5.821868
27.947644,  -146.907117,  1.385941,  5.545882
28.127098,  -146.860851,  1.429030,  5.542873
28.306268,  -146.815345,  1.405579,  5.534108
28.485046,  -146.771774,  1.345798,  5.522005
28.660566,  -146.733189,  1.191783,  5.421382
28.839596,  -146.696452,  1.134716,  5.529781
29.020965,  -146.661524,  1.078819,  5.602007
29.204804,  -146.628296,  1.026337,  5.678324
29.388384,  -146.595727,  1.005969,  5.670329
29.571700,  -146.563811,  0.985815,  5.662159
29.753314,  -146.531448,  0.999596,  5.609599
29.934640,  -146.499735,  0.979552,  5.600695
30.114278,  -146.466468,  1.027535,  5.548577
30.290772,  -146.432839,  1.038717,  5.451448
30.462674,  -146.398699,  1.054487,  5.309623
30.631548,  -146.363220,  1.095847,  5.216088
30.794090,  -146.328256,  1.079967,  5.020496
30.953346,  -146.292935,  1.090972,  4.919014
31.112309,  -146.257456,  1.095845,  4.909952
31.269215,  -146.222562,  1.077805,  4.846430
31.427139,  -146.188433,  1.054158,  4.877873
31.619738,  -146.133260,  1.704158,  5.948891
31.815309,  -146.076646,  1.748650,  6.040691
32.012637,  -146.018531,  1.795018,  6.094984
32.234303,  -145.954622,  1.974004,  6.846676
32.452006,  -145.887306,  2.079213,  6.724310
32.663643,  -145.816970,  2.172501,  6.536924
32.868075,  -145.746494,  2.176833,  6.314401
33.065482,  -145.674633,  2.219593,  6.097401
33.257172,  -145.603516,  2.196626,  5.920797
33.445044,  -145.532883,  2.181660,  5.802908
33.629134,  -145.463134,  2.154392,  5.686073
33.807403,  -145.391933,  2.199210,  5.506272
33.983654,  -145.320430,  2.208554,  5.443933
34.158718,  -145.250763,  2.151824,  5.407301
34.334472,  -145.182972,  2.093877,  5.428588
34.510977,  -145.117024,  2.036973,  5.451796
34.688239,  -145.049645,  2.081169,  5.475158
34.866293,  -144.982976,  2.059238,  5.499656
35.046285,  -144.918107,  2.003650,  5.559491
35.227070,  -144.852883,  2.014582,  5.583967
35.406439,  -144.786174,  2.060489,  5.540279
35.582427,  -144.719117,  2.071224,  5.435796
35.757114,  -144.651705,  2.082182,  5.395663
35.931540,  -144.582853,  2.126668,  5.387553
36.103746,  -144.511452,  2.205393,  5.319024
36.273811,  -144.438751,  2.245530,  5.252860
36.440863,  -144.364594,  2.290533,  5.159828
36.606507,  -144.299772,  2.002181,  5.116311
36.770608,  -144.235619,  1.981524,  5.068677
36.933093,  -144.172321,  1.955132,  5.018736
37.093743,  -144.110803,  1.900136,  4.962089
37.251680,  -144.048768,  1.916086,  4.878249
37.410323,  -143.987673,  1.887084,  4.900103
37.562801,  -143.866873,  3.731205,  4.709641
37.714037,  -143.749123,  3.636977,  4.671310
37.865275,  -143.633495,  3.571468,  4.671343
38.016670,  -143.521315,  3.464959,  4.676203
38.165940,  -143.410314,  3.428544,  4.610582
38.313940,  -143.301131,  3.372373,  4.571333
38.459760,  -143.193065,  3.337895,  4.504012
38.603285,  -143.086962,  3.277254,  4.433122
38.744858,  -142.985432,  3.136003,  4.372833
38.887497,  -142.888172,  3.004108,  4.405774
39.030859,  -142.794936,  2.879807,  4.428086
39.173400,  -142.703998,  2.808854,  4.402732
39.315557,  -142.614849,  2.753578,  4.390867
39.457016,  -142.528036,  2.681442,  4.369312
39.599887,  -142.443962,  2.596826,  4.412924
39.745890,  -142.359697,  2.602742,  4.509650
39.896668,  -142.275550,  2.599084,  4.657147
40.051001,  -142.188814,  2.679056,  4.766957
40.208553,  -142.088929,  3.085205,  4.866369
40.364842,  -141.985658,  3.189779,  4.827369
40.520271,  -141.881262,  3.224531,  4.800837
40.675604,  -141.776741,  3.228388,  4.797835
40.832836,  -141.673068,  3.202189,  4.856493
40.992112,  -141.568274,  3.236804,  4.919635
41.152240,  -141.462193,  3.276576,  4.945955
41.311104,  -141.354814,  3.316688,  4.906905
41.468784,  -141.247290,  3.321138,  4.870314
41.627437,  -141.139642,  3.324976,  4.900393
41.790462,  -141.034101,  3.259868,  5.035426
41.959820,  -140.929435,  3.232873,  5.231043
42.136501,  -140.823431,  3.274215,  5.457218
42.321605,  -140.713990,  3.380336,  5.717419
42.514111,  -140.598629,  3.563225,  5.946007
42.711635,  -140.477844,  3.730735,  6.101005
42.930491,  -140.369495,  3.346611,  6.759914
43.151117,  -140.257171,  3.469423,  6.814589
43.370008,  -140.140526,  3.602864,  6.760969
43.654424,  -139.935550,  6.331170,  8.784909
43.933152,  -139.722571,  6.578382,  8.609183
44.209040,  -139.505566,  6.702756,  8.521488
44.482510,  -139.284284,  6.834816,  8.446777
44.754378,  -139.061166,  6.891577,  8.397321
45.028075,  -138.836534,  6.938314,  8.453825
45.302260,  -138.611474,  6.951521,  8.468854
45.577601,  -138.385442,  6.981539,  8.504583
45.851749,  -138.160340,  6.952856,  8.467749
46.125208,  -137.935757,  6.936781,  8.446440
46.396969,  -137.712509,  6.895560,  8.394021
46.666458,  -137.488031,  6.933550,  8.323824
46.935296,  -137.264121,  6.916012,  8.303725
47.205302,  -137.039254,  6.945594,  8.339817
47.475982,  -136.813845,  6.962295,  8.360610
47.748944,  -136.589678,  6.923966,  8.431085
48.022268,  -136.368221,  6.840231,  8.442293
48.294638,  -136.144355,  6.914667,  8.412817
48.588778,  -135.962409,  5.619829,  9.085234
48.884715,  -135.786056,  5.447120,  9.140742
49.180733,  -135.613082,  5.342719,  9.143259
49.450540,  -135.494285,  3.669333,  8.333654
49.723881,  -135.344823,  4.616498,  8.442812
49.998823,  -135.172875,  5.311038,  8.492258
50.274844,  -134.996695,  5.441748,  8.525570
50.563446,  -134.817868,  5.523526,  8.914193
50.856617,  -134.638156,  5.550856,  9.055304
51.152639,  -134.457745,  5.572409,  9.143367
51.454922,  -134.281262,  5.451136,  9.336774
51.761454,  -134.103449,  5.492196,  9.467985
52.065190,  -133.921894,  5.607771,  9.381640
52.366438,  -133.741898,  5.559594,  9.304768
52.663197,  -133.565957,  5.434387,  9.166143
52.957454,  -133.390646,  5.414907,  9.088859
53.242174,  -133.209560,  5.593290,  8.794276
53.513638,  -133.028081,  5.605430,  8.384839
53.768639,  -132.845610,  5.636068,  7.876340
53.988944,  -132.672604,  5.343721,  6.804660
54.191059,  -132.486057,  5.761957,  6.242792
54.367121,  -132.286640,  6.159489,  5.438129
54.514906,  -132.078749,  6.421203,  4.564696
54.634625,  -131.858818,  6.793135,  3.697804
54.722636,  -131.626485,  7.176160,  2.718449
54.773789,  -131.387300,  7.387822,  1.579989
