latitude,   longitude,   speedX,     speedY
9.996348,  -148.387750,  -0.186614,  5.263600
10.166760,  -148.393204,  -0.168453,  5.263599
10.337062,  -148.398375,  -0.159708,  5.260172
10.505170,  -148.404327,  -0.183850,  5.192437
10.669582,  -148.410292,  -0.184244,  5.078266
10.831650,  -148.417006,  -0.207386,  5.005893
10.988302,  -148.422940,  -0.183283,  4.838560
11.147005,  -148.431937,  -0.277888,  4.901926
11.308691,  -148.442143,  -0.315247,  4.994086
11.470636,  -148.451155,  -0.278369,  5.002071
11.631117,  -148.458698,  -0.232967,  4.956848
11.790348,  -148.464366,  -0.175086,  4.918229
11.948459,  -148.471904,  -0.232814,  4.883668
12.105266,  -148.481694,  -0.302400,  4.843367
12.258887,  -148.493431,  -0.362535,  4.744963
12.409533,  -148.502445,  -0.278400,  4.653055
12.558234,  -148.514600,  -0.375445,  4.593018
12.706406,  -148.527218,  -0.389743,  4.576642
12.854368,  -148.543871,  -0.514362,  4.570170
13.003260,  -148.567207,  -0.720776,  4.598913
13.152005,  -148.590192,  -0.709971,  4.594345
13.300204,  -148.608933,  -0.578838,  4.577503
13.452640,  -148.614329,  -0.166673,  4.708335
13.604069,  -148.621168,  -0.211235,  4.677281
13.774388,  -148.632894,  -0.362189,  5.260697
13.946060,  -148.645472,  -0.388518,  5.302528
14.119429,  -148.657615,  -0.375073,  5.354940
14.296245,  -148.669455,  -0.365694,  5.461384
14.471428,  -148.679495,  -0.310126,  5.410964
14.646696,  -148.688125,  -0.266541,  5.413565
14.821975,  -148.695662,  -0.232805,  5.413939
14.995701,  -148.701400,  -0.177239,  5.365940
15.167220,  -148.707934,  -0.201816,  5.297809
15.337997,  -148.716310,  -0.258705,  5.274870
15.504675,  -148.725221,  -0.275239,  5.148239
15.669287,  -148.733858,  -0.266773,  5.084464
15.831016,  -148.744534,  -0.329749,  4.995382
15.989912,  -148.756772,  -0.377996,  4.907900
16.147684,  -148.771288,  -0.448387,  4.873171
16.304141,  -148.788582,  -0.534148,  4.832582
16.460054,  -148.806511,  -0.553785,  4.815748
16.614976,  -148.826289,  -0.610897,  4.785153
16.770084,  -148.844663,  -0.567531,  4.790896
16.925453,  -148.861434,  -0.518007,  4.798941
17.081120,  -148.876504,  -0.465479,  4.808159
17.236828,  -148.890588,  -0.435016,  4.809434
17.383161,  -148.891723,  -0.035061,  4.519832
17.527247,  -148.892556,  -0.025735,  4.450454
17.671328,  -148.896934,  -0.135231,  4.450312
17.813292,  -148.900582,  -0.112671,  4.384904
17.959304,  -148.908665,  -0.249670,  4.509946
18.107755,  -148.920404,  -0.362559,  4.585266
18.257817,  -148.932754,  -0.381488,  4.635048
18.413221,  -148.947376,  -0.451635,  4.800021
18.568886,  -148.960278,  -0.398514,  4.808098
18.725130,  -148.970547,  -0.317171,  4.825982
18.879915,  -148.978154,  -0.234959,  4.780907
19.035215,  -148.983466,  -0.164068,  4.796835
19.187582,  -148.985049,  -0.048887,  4.706227
19.336467,  -148.984534,  0.015888,  4.598690
19.479506,  -148.982538,  0.061667,  4.418085
19.614672,  -148.978423,  0.127089,  4.174955
19.795996,  -148.933512,  1.387177,  5.600627
19.969254,  -148.894736,  1.197693,  5.351498
20.136568,  -148.862092,  1.008294,  5.167903
20.302713,  -148.836053,  0.804291,  5.131809
20.468741,  -148.814079,  0.678719,  5.128169
20.634468,  -148.797203,  0.521244,  5.118894
20.800747,  -148.783044,  0.437355,  5.135926
20.967122,  -148.767626,  0.476224,  5.138909
21.150893,  -148.732301,  1.091083,  5.676229
21.334630,  -148.695627,  1.132781,  5.675172
21.513817,  -148.657516,  1.177154,  5.534641
21.691924,  -148.618094,  1.217642,  5.501258
21.867843,  -148.577432,  1.255932,  5.433687
22.043874,  -148.535476,  1.295921,  5.437144
22.217813,  -148.492235,  1.335607,  5.372547
22.390890,  -148.447439,  1.383640,  5.345920
22.567541,  -148.400477,  1.450524,  5.456279
22.748659,  -148.350008,  1.558862,  5.594275
22.932806,  -148.296141,  1.663812,  5.687850
23.118814,  -148.238765,  1.772193,  5.745304
23.303418,  -148.177929,  1.879080,  5.701950
23.485953,  -148.114795,  1.950042,  5.638048
23.652836,  -148.082588,  0.994786,  5.154601
23.818555,  -148.053403,  0.901454,  5.118615
23.999684,  -148.019748,  1.039532,  5.594624
24.177188,  -147.983581,  1.117100,  5.482639
24.348494,  -147.946110,  1.157391,  5.291230
24.513405,  -147.911733,  1.061823,  5.093660
24.673465,  -147.882309,  0.908824,  4.943857
24.829004,  -147.855777,  0.819513,  4.804220
24.984692,  -147.832322,  0.724458,  4.808807
25.140319,  -147.808253,  0.743425,  4.806904
25.298926,  -147.784219,  0.742347,  4.898986
25.456602,  -147.757424,  0.827652,  4.870189
25.620810,  -147.690459,  2.068351,  5.071971
25.779887,  -147.623552,  2.066612,  4.913491
25.935426,  -147.555335,  2.107027,  4.804199
26.088511,  -147.490074,  2.015769,  4.728405
26.240598,  -147.425887,  1.982564,  4.697602
26.393369,  -147.365627,  1.861272,  4.718701
26.548287,  -147.307477,  1.796095,  4.785012
26.707046,  -147.252881,  1.686345,  4.903683
26.869123,  -147.200883,  1.606079,  5.006152
27.037105,  -147.151095,  1.537841,  5.188510
27.212265,  -147.103151,  1.480849,  5.410267
27.393813,  -147.054865,  1.491435,  5.607565
27.579483,  -147.005243,  1.532697,  5.734873
27.767970,  -146.952105,  1.641293,  5.821864
27.947521,  -146.907235,  1.385948,  5.545877
28.126975,  -146.860969,  1.429037,  5.542869
