latitude,   longitude,   speedx,     speedy
-9.024232,  -148.913862,  -2.700029,  4.743800
-8.883733,  -148.994400,  -2.487606,  4.339663
-8.740104,  -149.065091,  -2.183491,  4.436349
-8.596699,  -149.136978,  -2.220406,  4.429411
-8.445433,  -149.215326,  -2.419949,  4.672210
-8.294474,  -149.299866,  -2.611245,  4.662752
-8.141335,  -149.384012,  -2.599036,  4.730087
-7.988253,  -149.466244,  -2.539958,  4.728299
-7.830850,  -149.544949,  -2.430995,  4.861781
-7.673532,  -149.623367,  -2.422145,  4.859154
-7.514407,  -149.693353,  -2.161681,  4.914954
-7.353747,  -149.755059,  -1.905946,  4.962397
-7.198848,  -149.829450,  -2.297737,  4.784447
-7.044033,  -149.898705,  -2.139128,  4.781825
-6.889301,  -149.966074,  -2.080855,  4.779290
-6.732616,  -150.034780,  -2.122141,  4.839601
-6.578049,  -150.104852,  -2.164358,  4.774188
-6.425629,  -150.174634,  -2.155391,  4.707861
-6.273238,  -150.240908,  -2.047035,  4.706977
-6.118924,  -150.308555,  -2.089428,  4.766358
-5.964696,  -150.375932,  -2.081111,  4.763714
-5.802401,  -150.443079,  -2.073992,  5.012873
-5.635032,  -150.501812,  -1.814107,  5.169619
-5.461851,  -150.550668,  -1.509054,  5.349114
-5.279801,  -150.592551,  -1.293670,  5.623053
-5.095843,  -150.629640,  -1.145576,  5.681993
-4.911960,  -150.666502,  -1.138571,  5.679689
-4.728884,  -150.706113,  -1.223475,  5.654754
-4.544785,  -150.748876,  -1.320859,  5.686343
-4.356623,  -150.792708,  -1.353857,  5.811854
-4.165902,  -150.838240,  -1.406352,  5.890890
-4.001672,  -150.890018,  -1.599300,  5.072635
-3.835701,  -150.941499,  -1.590112,  5.126438
-3.670210,  -150.989513,  -1.483017,  5.111576
-3.505219,  -151.033906,  -1.371191,  5.096169
-3.342699,  -151.071653,  -1.165918,  5.019832
-3.191336,  -151.107560,  -1.109074,  4.675218
-3.042906,  -151.138461,  -0.954466,  4.584630
-2.895912,  -151.167624,  -0.900759,  4.540277
-2.752949,  -151.193287,  -0.792684,  4.415765
-2.614864,  -151.221978,  -0.886185,  4.265074
-2.476642,  -151.258561,  -1.129952,  4.269322
-2.339253,  -151.299737,  -1.271825,  4.243627
-2.202192,  -151.342298,  -1.314591,  4.233445
-2.064393,  -151.391146,  -1.508791,  4.256282
-1.925440,  -151.444657,  -1.652831,  4.291897
-1.788963,  -151.501199,  -1.746438,  4.215427
-1.656018,  -151.554321,  -1.640810,  4.106331
-1.528672,  -151.605420,  -1.578291,  3.933407
-1.397237,  -151.654855,  -1.526930,  4.059686
-1.263653,  -151.702166,  -1.461315,  4.126065
-1.129902,  -151.747811,  -1.409854,  4.131230
-0.994655,  -151.794805,  -1.451530,  4.177431
-0.859749,  -151.843164,  -1.493702,  4.166911
-0.725185,  -151.892885,  -1.535760,  4.156335
-0.590991,  -151.944124,  -1.582642,  4.144920
-0.459119,  -151.996715,  -1.624386,  4.073189
-0.329971,  -152.052358,  -1.718662,  3.989048
-0.205740,  -152.110695,  -1.801885,  3.837180
-0.083791,  -152.168918,  -1.798383,  3.766685
0.052113,  -152.217105,  -1.488358,  4.197741
0.190005,  -152.263527,  -1.433855,  4.259148
0.324316,  -152.308073,  -1.375927,  4.148510
0.460615,  -152.350733,  -1.317640,  4.209948
0.596598,  -152.394763,  -1.359984,  4.200161
0.734119,  -152.440242,  -1.404722,  4.247681
0.880851,  -152.483778,  -1.344722,  4.532153
1.025753,  -152.525534,  -1.289731,  4.475665
1.174096,  -152.568629,  -1.331113,  4.581941
1.324147,  -152.613111,  -1.373915,  4.634685
1.475930,  -152.657321,  -1.365552,  4.688213
1.631288,  -152.701308,  -1.358658,  4.798613
1.786709,  -152.748268,  -1.450470,  4.800548
1.929435,  -152.785155,  -1.139322,  4.408434
2.070611,  -152.818609,  -1.033314,  4.360585
2.210182,  -152.850230,  -0.976703,  4.310996
2.345897,  -152.884758,  -1.066491,  4.191884
2.479246,  -152.922489,  -1.165410,  4.118803
2.610158,  -152.963047,  -1.252719,  4.043552
2.742274,  -153.006871,  -1.353627,  4.080720
2.871804,  -153.053648,  -1.444806,  4.000849
3.001509,  -153.098581,  -1.387889,  4.006257
3.131727,  -153.139763,  -1.271996,  4.022117
3.267841,  -153.177677,  -1.171067,  4.204202
3.414741,  -153.207204,  -0.912002,  4.537374
3.564735,  -153.231647,  -0.754990,  4.632927
3.719301,  -153.255829,  -0.746919,  4.774157
3.875335,  -153.279825,  -0.741190,  4.819491
4.032838,  -153.303607,  -0.734544,  4.864885
4.190410,  -153.328769,  -0.777208,  4.866994
4.346281,  -153.353690,  -0.769736,  4.814464
4.510930,  -153.383082,  -0.907850,  5.085580
4.673774,  -153.412340,  -0.903703,  5.029832
4.838814,  -153.444734,  -1.000575,  5.097689
5.004552,  -153.481488,  -1.135241,  5.119200
5.167173,  -153.523029,  -1.283077,  5.022949
5.326307,  -153.568936,  -1.417951,  4.915249
5.481677,  -153.619579,  -1.564233,  4.798991
5.632885,  -153.673210,  -1.656540,  4.670438
5.784003,  -153.727992,  -1.692079,  4.667640
5.932886,  -153.785758,  -1.784250,  4.598640
6.081679,  -153.846447,  -1.874507,  4.595831
6.232698,  -153.910150,  -1.967637,  4.664586
6.383615,  -153.975137,  -2.007288,  4.661444
6.534427,  -154.041404,  -2.046813,  4.658213
6.687450,  -154.107225,  -2.033044,  4.726469
6.837423,  -154.158245,  -1.575872,  4.632310
6.987300,  -154.210415,  -1.611408,  4.629305
7.134936,  -154.265569,  -1.703577,  4.560095
7.282474,  -154.323646,  -1.793837,  4.557073
7.432231,  -154.384738,  -1.886971,  4.625610
7.581878,  -154.447113,  -1.926623,  4.622240
7.731414,  -154.510769,  -1.966152,  4.618779
7.801047,  -154.598821,  -2.719716,  2.150780
7.870527,  -154.686570,  -2.710341,  2.146052
7.939258,  -154.768173,  -2.520508,  2.122936
8.014410,  -154.829973,  -1.908858,  2.321269
8.088114,  -154.894124,  -1.981452,  2.276522
8.158911,  -154.957491,  -1.957241,  2.186738
8.229278,  -155.021185,  -1.967346,  2.173449
8.294608,  -155.087862,  -2.059497,  2.017876
8.355510,  -155.150503,  -1.934814,  1.881109
8.412532,  -155.213647,  -1.950356,  1.761260
8.468748,  -155.277662,  -1.977275,  1.736389
8.525274,  -155.340764,  -1.949039,  1.745931
8.586733,  -155.406298,  -2.024185,  1.898334
8.647743,  -155.472155,  -2.034148,  1.884428
8.710094,  -155.541022,  -2.127122,  1.925855
8.769063,  -155.609477,  -2.114406,  1.821414
8.829278,  -155.675307,  -2.033319,  1.859898
8.885306,  -155.742077,  -2.062378,  1.730547
8.939054,  -155.806536,  -1.990951,  1.660145
8.989506,  -155.875848,  -2.140877,  1.558324
9.041739,  -155.947615,  -2.216718,  1.613339
9.094761,  -156.023630,  -2.347913,  1.637743
9.150110,  -156.101346,  -2.400434,  1.709585
9.202204,  -156.177972,  -2.366776,  1.609043
9.252318,  -156.245498,  -2.085733,  1.547906
9.296535,  -156.310594,  -2.010641,  1.365743
9.335256,  -156.377870,  -2.077975,  1.195981
9.410956,  -156.426909,  -1.514706,  2.338201
9.483240,  -156.476571,  -1.533935,  2.232665
9.550725,  -156.529189,  -1.625235,  2.084448
9.613847,  -156.583656,  -1.682335,  1.949663
9.668513,  -156.641021,  -1.771863,  1.688510
9.717763,  -156.701136,  -1.856801,  1.521208
9.768352,  -156.769970,  -2.126093,  1.562547
9.816816,  -156.848108,  -2.413490,  1.496930
9.870892,  -156.928817,  -2.492907,  1.670272
9.931153,  -157.010858,  -2.534034,  1.861319
9.999376,  -157.089983,  -2.443957,  2.107226
10.072972,  -157.163646,  -2.275285,  2.273198
10.148052,  -157.233163,  -2.147201,  2.319043
10.228194,  -157.304872,  -2.214908,  2.475356
10.311313,  -157.376096,  -2.199937,  2.567336
10.399822,  -157.448441,  -2.234523,  2.733814
10.495644,  -157.525581,  -2.382681,  2.959699
10.592753,  -157.608477,  -2.560429,  2.999468
10.694660,  -157.696351,  -2.714224,  3.147633
10.794456,  -157.778486,  -2.536925,  3.082462
10.898005,  -157.856028,  -2.395086,  3.198364
10.998224,  -157.921893,  -2.034396,  3.095504
11.096012,  -157.975636,  -1.659982,  3.020432
11.190464,  -158.022562,  -1.449419,  2.917371
11.252824,  -158.083964,  -1.896555,  1.926149
11.314086,  -158.147012,  -1.947405,  1.892221
11.379217,  -158.215029,  -2.100873,  2.011747
11.445972,  -158.278984,  -1.975405,  2.061869
11.515538,  -158.343160,  -1.982227,  2.148729
11.582600,  -158.405309,  -1.919618,  2.071376
11.646353,  -158.467149,  -1.910083,  1.969152
11.711518,  -158.525557,  -1.804070,  2.012799
11.778171,  -158.580392,  -1.693740,  2.058735
11.845321,  -158.633699,  -1.646507,  2.074086
11.910171,  -158.684989,  -1.584215,  2.003075
11.973833,  -158.732237,  -1.459364,  1.966360
12.041726,  -158.776628,  -1.371149,  2.097037
12.110151,  -158.819524,  -1.324931,  2.113466
12.177454,  -158.858604,  -1.207086,  2.078814
12.243647,  -158.899357,  -1.258742,  2.044528
12.307069,  -158.939405,  -1.236997,  1.958946
12.373308,  -158.984866,  -1.404183,  2.045972
12.440858,  -159.033199,  -1.492880,  2.086431
12.512137,  -159.085807,  -1.624929,  2.201620
12.585446,  -159.140023,  -1.674599,  2.264342
12.655831,  -159.193512,  -1.652131,  2.174010
12.727330,  -159.237570,  -1.360849,  2.208422
12.796019,  -159.275260,  -1.164124,  2.121627
12.864582,  -159.312764,  -1.158402,  2.117752
12.933020,  -159.350083,  -1.152695,  2.113875
12.999406,  -159.385485,  -1.093482,  2.050497
13.065671,  -159.420710,  -1.088013,  2.046760
13.132125,  -159.460664,  -1.234091,  2.052585
13.198744,  -159.499855,  -1.210486,  2.057690
13.263263,  -159.537103,  -1.150496,  1.992837
13.330953,  -159.573332,  -1.119036,  2.090777
13.400135,  -159.606207,  -1.015428,  2.136835
13.471839,  -159.633713,  -0.849602,  2.214768
13.545410,  -159.657157,  -0.724111,  2.272428
13.625077,  -159.677884,  -0.640196,  2.460694
13.715258,  -159.707796,  -0.923907,  2.785472
13.806457,  -159.734138,  -0.813648,  2.816889
13.898518,  -159.757376,  -0.717755,  2.843538
13.986514,  -159.778647,  -0.657024,  2.717974
14.069135,  -159.801109,  -0.693793,  2.551951
14.151726,  -159.829042,  -0.862765,  2.551039
14.230989,  -159.858442,  -0.908094,  2.448224
14.306259,  -159.890567,  -0.992268,  2.324896
14.381903,  -159.927493,  -1.140551,  2.336453
14.456203,  -159.967054,  -1.221921,  2.294957
14.528968,  -160.009692,  -1.316986,  2.247504
14.600761,  -160.054062,  -1.370495,  2.217523
14.679335,  -160.088131,  -1.052302,  2.426941
14.757220,  -160.123356,  -1.087985,  2.405677
14.834173,  -160.160334,  -1.142165,  2.376873
14.912433,  -160.200295,  -1.234295,  2.417246
14.990150,  -160.248543,  -1.490268,  2.400493
15.064436,  -160.297592,  -1.515004,  2.294495
15.138905,  -160.345514,  -1.480166,  2.300180
15.211002,  -160.391475,  -1.419646,  2.226887
15.278127,  -160.434831,  -1.339138,  2.073305
15.341774,  -160.478784,  -1.357597,  1.965898
15.403816,  -160.519336,  -1.252563,  1.916318
15.464645,  -160.555914,  -1.129783,  1.878861
15.526004,  -160.591019,  -1.084328,  1.895237
15.588569,  -160.629152,  -1.177815,  1.932466
15.650359,  -160.668414,  -1.212715,  1.908521
15.712010,  -160.707496,  -1.207134,  1.904265
15.774700,  -160.750187,  -1.318605,  1.936328
15.836629,  -160.794008,  -1.353543,  1.912825
15.897796,  -160.838960,  -1.388448,  1.889282
15.958815,  -160.883721,  -1.382535,  1.884718
16.018796,  -160.930197,  -1.435554,  1.852685
16.076096,  -160.975274,  -1.392300,  1.769852
16.130080,  -161.020212,  -1.388008,  1.667414
16.175651,  -161.062320,  -1.300607,  1.407572
16.220131,  -161.090011,  -0.855326,  1.373894
16.267765,  -161.122470,  -1.002574,  1.471269
16.319723,  -161.157908,  -1.094596,  1.604849
16.379697,  -161.201332,  -1.341239,  1.852441
16.445624,  -161.251633,  -1.553690,  2.036331
16.511628,  -161.301125,  -1.528677,  2.038688
16.576678,  -161.352360,  -1.582525,  2.009225
16.638660,  -161.402886,  -1.560595,  1.914482
16.701112,  -161.451718,  -1.508294,  1.928987
16.763972,  -161.499008,  -1.460681,  1.941590
16.820695,  -161.545565,  -1.438035,  1.752025
16.875328,  -161.589397,  -1.353854,  1.687463
16.922912,  -161.627998,  -1.192280,  1.469752
16.965756,  -161.663219,  -1.087892,  1.323340
17.005154,  -161.698347,  -1.085007,  1.216914
17.040237,  -161.729451,  -0.960733,  1.083626
17.073955,  -161.762315,  -1.015074,  1.041457
17.109248,  -161.797719,  -1.093538,  1.090105
17.142936,  -161.835302,  -1.160862,  1.040550
17.178040,  -161.875837,  -1.252021,  1.084269
17.214132,  -161.920137,  -1.368311,  1.114797
17.249352,  -161.965539,  -1.402345,  1.087861
17.283783,  -162.011903,  -1.432075,  1.063475
17.317590,  -162.058952,  -1.453220,  1.044219
17.370456,  -162.089374,  -0.939665,  1.632889
17.424871,  -162.116505,  -0.838011,  1.680742
17.477494,  -162.146638,  -0.930726,  1.625403
17.524760,  -162.180598,  -1.048933,  1.459920
17.565457,  -162.220065,  -1.219042,  1.257036
17.607222,  -162.263222,  -1.333021,  1.289995
17.648482,  -162.313207,  -1.543901,  1.274436
17.696851,  -162.369172,  -1.728616,  1.493996
17.747219,  -162.427712,  -1.808136,  1.555737
17.797420,  -162.486055,  -1.802069,  1.550556
17.844062,  -162.544080,  -1.792258,  1.440653
17.888339,  -162.599252,  -1.704130,  1.367626
17.926589,  -162.645532,  -1.429469,  1.181430
17.963037,  -162.688484,  -1.326664,  1.125803
17.998958,  -162.731994,  -1.343917,  1.109493
18.034512,  -162.775782,  -1.352509,  1.098172
18.072259,  -162.821483,  -1.411588,  1.165921
18.109876,  -162.867035,  -1.406977,  1.161897
18.149042,  -162.915744,  -1.504499,  1.209731
18.191456,  -162.964416,  -1.503354,  1.310048
18.233065,  -163.014224,  -1.538443,  1.285215
18.275560,  -163.061850,  -1.471046,  1.312563
18.316213,  -163.106058,  -1.365480,  1.255657
18.354022,  -163.148829,  -1.321074,  1.167827
18.393047,  -163.195317,  -1.435896,  1.205375
18.430873,  -163.243654,  -1.493024,  1.168344
18.466206,  -163.296270,  -1.625162,  1.091363
18.499728,  -163.351874,  -1.717458,  1.035398
18.533107,  -163.407319,  -1.712558,  1.031001
18.565660,  -163.463892,  -1.747416,  1.005487
18.598755,  -163.519021,  -1.702795,  1.022203
18.634064,  -163.569563,  -1.561113,  1.090605
18.670223,  -163.618096,  -1.499050,  1.116883
18.708984,  -163.661334,  -1.335524,  1.197209
18.745283,  -163.702427,  -1.269260,  1.121197
18.782558,  -163.741403,  -1.203864,  1.151321
18.820417,  -163.778972,  -1.160406,  1.169382
18.855118,  -163.815807,  -1.137735,  1.071830
18.885997,  -163.852963,  -1.147657,  0.953746
18.918613,  -163.892779,  -1.229829,  1.007425
18.946931,  -163.933576,  -1.260110,  0.874674
18.975638,  -163.973420,  -1.230674,  0.886682
19.004234,  -164.013145,  -1.226991,  0.883266
19.036158,  -164.052897,  -1.227856,  0.986064
19.072011,  -164.091466,  -1.191285,  1.107394
19.108450,  -164.128631,  -1.147959,  1.125508
19.143581,  -164.161836,  -1.025611,  1.085127
19.179331,  -164.193662,  -0.983011,  1.104227
19.239624,  -164.233017,  -1.215584,  1.862275
19.298828,  -164.274620,  -1.285017,  1.828661
19.352849,  -164.320859,  -1.428199,  1.668589
19.400462,  -164.366385,  -1.406181,  1.470647
19.445538,  -164.409775,  -1.340205,  1.392287
19.488623,  -164.456975,  -1.457886,  1.330787
19.530672,  -164.505928,  -1.512027,  1.298766
19.608697,  -164.562226,  -1.738922,  2.410004
19.690624,  -164.613407,  -1.580855,  2.530530
19.776551,  -164.657953,  -1.375887,  2.654046
19.866470,  -164.694496,  -1.128738,  2.777379
19.957363,  -164.724131,  -0.915340,  2.807446
20.048367,  -164.751809,  -0.854904,  2.810884
20.135826,  -164.771051,  -0.594351,  2.701391
20.221055,  -164.788498,  -0.538892,  2.632511
20.306041,  -164.806088,  -0.543295,  2.625005
20.387631,  -164.826725,  -0.637444,  2.520107
20.465787,  -164.850025,  -0.719669,  2.414045
20.545039,  -164.878330,  -0.874260,  2.447895
20.628263,  -164.911564,  -1.026532,  2.570559
20.710650,  -164.947611,  -1.113388,  2.544742
20.792905,  -164.983141,  -1.097437,  2.540634
20.875296,  -165.016889,  -1.042397,  2.544857
20.957490,  -165.050442,  -1.036351,  2.538751
21.031096,  -165.065928,  -0.478312,  2.273521
21.108972,  -165.083204,  -0.533635,  2.405384
21.190902,  -165.103374,  -0.622982,  2.530599
21.274761,  -165.125164,  -0.673047,  2.590195
21.362273,  -165.153293,  -0.868818,  2.703033
21.454292,  -165.184430,  -0.961745,  2.842224
21.556378,  -165.217090,  -1.008809,  3.153177
21.666108,  -165.246143,  -0.897347,  3.389292
21.783058,  -165.270202,  -0.743143,  3.612283
21.901793,  -165.285833,  -0.482803,  3.667434
22.019866,  -165.293153,  -0.226103,  3.646958
22.133215,  -165.292158,  0.030760,  3.501079
22.244327,  -165.286131,  0.186152,  3.431967
22.349563,  -165.276699,  0.291330,  3.250458
22.450812,  -165.267160,  0.294645,  3.127328
22.547656,  -165.260760,  0.197680,  2.991270
22.637234,  -165.260505,  0.007858,  2.766837
22.725213,  -165.268227,  -0.238513,  2.717452
22.809487,  -165.282210,  -0.431899,  2.603012
22.895675,  -165.297731,  -0.479386,  2.662113
22.983795,  -165.314909,  -0.530610,  2.721818
23.076586,  -165.331775,  -0.520941,  2.866080
23.169785,  -165.343473,  -0.361311,  2.878660
23.265618,  -165.350100,  -0.204692,  2.960055
23.348014,  -165.345160,  0.152580,  2.544997
23.436532,  -165.340040,  0.158154,  2.734088
23.535350,  -165.331747,  0.256147,  3.052259
23.638086,  -165.320012,  0.362465,  3.173236
23.748136,  -165.303231,  0.518311,  3.399167
23.861370,  -165.281471,  0.672126,  3.497509
23.979617,  -165.259462,  0.679787,  3.652352
24.097332,  -165.234061,  0.784568,  3.635928
24.216742,  -165.210071,  0.740984,  3.688258
24.334245,  -165.185941,  0.745312,  3.629365
24.446699,  -165.166570,  0.598343,  3.473421
24.550001,  -165.148564,  0.556158,  3.190733
24.643426,  -165.135318,  0.409132,  2.885675
24.728258,  -165.125343,  0.308112,  2.620240
24.801751,  -165.118203,  0.220541,  2.270027
24.871358,  -165.116079,  0.065594,  2.149968
24.939312,  -165.118789,  -0.083707,  2.098925
25.006223,  -165.124316,  -0.170707,  2.066712
25.076929,  -165.133034,  -0.269300,  2.183923
25.151636,  -165.144654,  -0.358897,  2.307534
25.230379,  -165.159665,  -0.463661,  2.432148
25.311171,  -165.175917,  -0.501967,  2.495474
25.394250,  -165.192087,  -0.499466,  2.566101
25.477381,  -165.206487,  -0.444763,  2.567686
25.605744,  -165.204617,  0.057749,  3.964817
25.737522,  -165.199257,  0.165555,  4.070308
25.875052,  -165.191612,  0.236134,  4.247938
26.011455,  -165.180777,  0.334679,  4.213142
26.147586,  -165.169714,  0.341707,  4.204730
26.282595,  -165.155467,  0.440040,  4.170112
26.417887,  -165.135942,  0.603094,  4.178808
26.555256,  -165.111188,  0.764562,  4.242969
26.691367,  -165.083317,  0.860881,  4.204129
26.827870,  -165.051751,  0.974978,  4.216251
26.960032,  -165.018658,  1.022173,  4.082140
27.090859,  -164.981987,  1.132663,  4.040907
27.220959,  -164.943594,  1.185870,  4.018461
27.350836,  -164.905021,  1.191421,  4.011567
27.478814,  -164.866288,  1.196381,  3.952912
27.603664,  -164.828885,  1.155284,  3.856318
27.725355,  -164.792876,  1.112206,  3.758705
27.843221,  -164.755149,  1.165303,  3.640579
27.956307,  -164.718847,  1.121277,  3.492940
28.065971,  -164.682297,  1.128932,  3.387272
28.175955,  -164.650429,  0.984336,  3.397122
28.289111,  -164.618316,  0.991867,  3.495084
28.402555,  -164.589569,  0.887939,  3.503990
28.523187,  -164.561976,  0.852257,  3.726029
28.653334,  -164.542274,  0.608553,  4.019922
28.779511,  -164.516162,  0.806548,  3.897266
28.902667,  -164.486388,  0.919623,  3.803983
29.019582,  -164.453450,  1.017388,  3.611197
29.133955,  -164.416985,  1.126320,  3.532692
29.246705,  -164.381908,  1.083438,  3.482587
29.359498,  -164.348269,  1.038998,  3.483885
29.474667,  -164.319451,  0.890125,  3.557272
29.589042,  -164.287270,  0.993984,  3.532761
29.706711,  -164.254897,  0.999933,  3.634491
29.825913,  -164.222289,  1.007178,  3.681834
29.944876,  -164.189503,  1.012660,  3.674469
30.063236,  -164.154963,  1.066851,  3.655840
30.177239,  -164.116989,  1.172941,  3.521260
30.288448,  -164.083580,  1.031922,  3.434960
30.396196,  -164.051770,  0.982510,  3.328067
30.500524,  -164.023068,  0.886543,  3.222447
30.601391,  -164.000601,  0.693950,  3.115521
30.700257,  -163.981293,  0.596381,  3.053727
30.798897,  -163.961663,  0.606325,  3.046711
30.893416,  -163.941941,  0.609150,  2.919470
30.987724,  -163.922068,  0.613838,  2.912940
31.077923,  -163.901975,  0.620616,  2.786003
31.171818,  -163.880188,  0.672946,  2.900191
31.267313,  -163.851762,  0.878017,  2.949591
31.366229,  -163.823228,  0.881331,  3.055258
31.537249,  -163.701850,  3.749056,  5.282390
31.703182,  -163.575760,  3.894603,  5.125250
31.865611,  -163.444360,  4.058619,  5.017009
32.021372,  -163.312711,  4.066285,  4.811067
32.172110,  -163.179838,  4.104118,  4.655908
32.324304,  -163.046852,  4.107600,  4.700899
32.481187,  -162.913750,  4.111193,  4.845715
32.641121,  -162.775767,  4.261930,  4.939945
32.802445,  -162.626353,  4.615023,  4.982880
32.955562,  -162.465492,  4.968574,  4.729395
33.100596,  -162.299756,  5.119194,  4.479748
33.237391,  -162.130658,  5.222983,  4.225247
33.364441,  -161.964828,  5.122069,  3.924249
33.487927,  -161.805061,  4.934794,  3.814177
33.611613,  -161.650274,  4.781005,  3.820325
33.740143,  -161.503661,  4.528487,  3.969986
33.873338,  -161.364681,  4.292743,  4.114047
34.012854,  -161.229096,  4.187883,  4.309310
34.157113,  -161.095108,  4.138545,  4.455789
34.309380,  -160.957782,  4.241653,  4.703143
34.469539,  -160.817465,  4.334017,  4.946896
34.631004,  -160.673104,  4.458945,  4.987240
34.811802,  -160.554606,  3.660121,  5.584410
34.992304,  -160.432651,  3.766874,  5.575236
35.177227,  -160.307770,  3.857273,  5.711807
35.370034,  -160.183535,  3.837298,  5.955310
35.567312,  -160.059572,  3.828898,  6.093420
35.764175,  -159.929642,  4.013215,  6.080593
35.959020,  -159.791922,  4.253815,  6.018269
36.153545,  -159.650240,  4.376208,  6.008384
36.344331,  -159.495691,  4.773613,  5.892894
36.536422,  -159.332987,  5.025504,  5.933207
36.726796,  -159.170443,  5.020571,  5.880181
36.920154,  -159.004897,  5.113299,  5.972334
37.111517,  -158.835629,  5.228249,  5.910698
37.305984,  -158.665132,  5.266229,  6.006604
37.456092,  -158.564977,  3.093551,  4.636463
37.618802,  -158.442385,  3.786535,  5.025677
37.787887,  -158.286621,  4.811168,  5.222634
37.956533,  -158.109396,  5.474017,  5.209040
38.125005,  -157.922673,  5.767417,  5.203677
38.294675,  -157.736987,  5.735376,  5.240662
38.464743,  -157.562013,  5.404479,  5.252961
38.634201,  -157.397231,  5.089693,  5.234136
38.798582,  -157.251425,  4.503594,  5.077308
38.956263,  -157.121676,  4.007616,  4.870365
39.092521,  -156.893643,  7.043357,  4.208668
39.203531,  -156.641462,  7.789236,  3.428830
39.291027,  -156.372879,  8.295852,  2.702515
39.374290,  -156.111029,  8.087871,  2.571801
39.469427,  -155.862269,  7.683582,  2.938526
39.581452,  -155.618373,  7.533317,  3.460165
39.707287,  -155.376241,  7.478837,  3.886719
39.840289,  -155.132829,  7.518368,  4.108113
39.970093,  -154.881332,  7.768108,  4.009319
40.090489,  -154.631599,  7.713619,  3.718701
40.197823,  -154.385107,  7.613522,  3.315281
40.284073,  -154.146684,  7.364294,  2.664039
40.346233,  -153.918138,  7.059179,  1.919966
40.309921,  -153.780432,  4.253389,  -1.121563
40.278995,  -153.643054,  4.243257,  -0.955237
40.255051,  -153.505994,  4.233458,  -0.739581
40.231652,  -153.373076,  4.105478,  -0.722733
40.215219,  -153.243853,  3.991392,  -0.507565
40.204039,  -153.118038,  3.886091,  -0.345322
40.201291,  -152.996467,  3.755027,  -0.084873
40.205362,  -152.881757,  3.543093,  0.125741
40.216125,  -152.768566,  3.496181,  0.332441
40.230452,  -152.657457,  3.431892,  0.442527
40.248125,  -152.542784,  3.541941,  0.545869
40.264609,  -152.427322,  3.566328,  0.509157
40.278320,  -152.317171,  3.402288,  0.423494
40.293388,  -152.214284,  3.177927,  0.465417
40.310656,  -152.116915,  3.007489,  0.533340
40.331233,  -152.026151,  2.803462,  0.635583
40.357086,  -151.940640,  2.641228,  0.798519
40.387977,  -151.858445,  2.538787,  0.954161
40.425616,  -151.781337,  2.381677,  1.162574
40.470976,  -151.705494,  2.342574,  1.401057
40.522613,  -151.629612,  2.343813,  1.594937
40.582514,  -151.553792,  2.341899,  1.850188
40.650446,  -151.476357,  2.391750,  2.098258
40.726423,  -151.397331,  2.440913,  2.346727
40.808841,  -151.315000,  2.543004,  2.545694
40.897761,  -151.226082,  2.746443,  2.746508
40.986832,  -151.128987,  2.999039,  2.751154
41.072490,  -151.038398,  2.798051,  2.645764
41.152963,  -150.942739,  2.954661,  2.485610
41.229927,  -150.848569,  2.908663,  2.377226
41.306948,  -150.759302,  2.757255,  2.378978
41.383887,  -150.669979,  2.758935,  2.376466
