latitude,   longitude,   speedx,     speedy
11.476389,  -144.786649,  0.716881,  7.061271
11.704718,  -144.763796,  0.705867,  7.052526
11.932143,  -144.743205,  0.636008,  7.024574
12.160149,  -144.723839,  0.598168,  7.042505
12.386311,  -144.706011,  0.550654,  6.985586
12.608782,  -144.687715,  0.565121,  6.871577
12.829670,  -144.666714,  0.648679,  6.822648
13.049886,  -144.646810,  0.614777,  6.801907
13.275200,  -144.616861,  0.925034,  6.959380
13.501702,  -144.586060,  0.951371,  6.996088
13.729099,  -144.555108,  0.956028,  7.023719
13.963533,  -144.526493,  0.883847,  7.241070
14.197877,  -144.497609,  0.892170,  7.238294
14.432010,  -144.469023,  0.882924,  7.231752
14.668758,  -144.441455,  0.851507,  7.312555
14.906128,  -144.415474,  0.802491,  7.331761
15.146240,  -144.391210,  0.749469,  7.416461
15.387188,  -144.367934,  0.718921,  7.442262
15.628068,  -144.343683,  0.749063,  7.440177
15.866886,  -144.317698,  0.802600,  7.376486
16.103531,  -144.291403,  0.812183,  7.309354
16.338085,  -144.264217,  0.839713,  7.244769
16.570175,  -144.237978,  0.810448,  7.168689
16.800796,  -144.212650,  0.782331,  7.123272
17.030022,  -144.187693,  0.770841,  7.080217
17.257674,  -144.163642,  0.742877,  7.031585
17.484791,  -144.140828,  0.704692,  7.015073
17.711788,  -144.117676,  0.715101,  7.011380
17.937344,  -144.094625,  0.711971,  6.966832
18.162777,  -144.071235,  0.722462,  6.963078
18.388481,  -144.046135,  0.775293,  6.971419
18.615529,  -144.019627,  0.818754,  7.012941
18.840496,  -143.988019,  0.976276,  6.948636
19.067276,  -143.956969,  0.959072,  7.004655
19.293763,  -143.926228,  0.949504,  6.995612
19.521036,  -143.895891,  0.937047,  7.019908
19.770323,  -143.831505,  1.988707,  7.699845
20.018458,  -143.766204,  2.016975,  7.664254
20.265649,  -143.700779,  2.020813,  7.635094
20.511710,  -143.633853,  2.067196,  7.600205
20.756893,  -143.566808,  2.070840,  7.573080
21.000360,  -143.498948,  2.096022,  7.520071
21.242190,  -143.430942,  2.100524,  7.469532
21.480879,  -143.362144,  2.124995,  7.372493
21.717586,  -143.294523,  2.088638,  7.311274
21.951571,  -143.226760,  2.093021,  7.227205
22.184112,  -143.162700,  1.978672,  7.182588
22.416205,  -143.101164,  1.900692,  7.168778
22.648372,  -143.042769,  1.803675,  7.171046
22.881696,  -142.986737,  1.730683,  7.206785
23.116546,  -142.932304,  1.681298,  7.253921
23.353037,  -142.879698,  1.624852,  7.304589
23.589822,  -142.829372,  1.554446,  7.313690
23.827873,  -142.780088,  1.522256,  7.352793
24.066486,  -142.731803,  1.491401,  7.370146
24.305028,  -142.682572,  1.520634,  7.367964
24.532357,  -142.625925,  1.749681,  7.021626
24.761374,  -142.570303,  1.718002,  7.073734
24.992365,  -142.517733,  1.623779,  7.134754
25.224936,  -142.464155,  1.654870,  7.183517
25.459495,  -142.411028,  1.640955,  7.244929
25.707563,  -142.352474,  1.808606,  7.662184
25.957648,  -142.291617,  1.879703,  7.724503
26.207105,  -142.228545,  1.948124,  7.705080
26.447793,  -142.163956,  1.995005,  7.434241
26.687824,  -142.100427,  1.962260,  7.413962
26.928325,  -142.037310,  1.949508,  7.428460
27.168727,  -141.975241,  1.917168,  7.425394
27.410789,  -141.912283,  1.944615,  7.476707
27.654446,  -141.848344,  1.974896,  7.525948
27.898351,  -141.782277,  2.040657,  7.533585
28.142425,  -141.713961,  2.110087,  7.538819
28.378308,  -141.644765,  2.137310,  7.285849
28.612943,  -141.573456,  2.202548,  7.247260
28.847304,  -141.500592,  2.250573,  7.238830
29.081725,  -141.426911,  2.275819,  7.240661
29.316192,  -141.352479,  2.299009,  7.242112
29.549014,  -141.277144,  2.326921,  7.191270
29.780858,  -141.201701,  2.330240,  7.161070
30.012633,  -141.126091,  2.335400,  7.158939
30.245503,  -141.050928,  2.321603,  7.192766
30.479488,  -140.974281,  2.367435,  7.227214
30.713461,  -140.895543,  2.432003,  7.226831
30.946066,  -140.814709,  2.496762,  7.184555
31.177367,  -140.733119,  2.520097,  7.144317
31.405865,  -140.649968,  2.568322,  7.057730
31.605302,  -140.574631,  2.326969,  6.160082
31.804708,  -140.499222,  2.329199,  6.159148
32.003488,  -140.425096,  2.289582,  6.139822
32.202742,  -140.352566,  2.240262,  6.154447
32.401927,  -140.283164,  2.143648,  6.152320
32.602535,  -140.215831,  2.079752,  6.196263
32.803708,  -140.148956,  2.065581,  6.213734
33.005254,  -140.080363,  2.118670,  6.225232
33.208312,  -140.011346,  2.131764,  6.271944
33.411201,  -139.940079,  2.201263,  6.266731
33.618881,  -139.874160,  2.036073,  6.414726
33.828507,  -139.806870,  2.078420,  6.474800
34.038086,  -139.738127,  2.123290,  6.473376
34.249262,  -139.670736,  2.081537,  6.522681
34.460323,  -139.604409,  2.048652,  6.519129
34.670462,  -139.540296,  1.980288,  6.490658
34.879953,  -139.476651,  1.965840,  6.470665
35.088185,  -139.414305,  1.925726,  6.431756
35.297835,  -139.352514,  1.908542,  6.475541
35.508466,  -139.290304,  1.921526,  6.505881
35.718469,  -139.228543,  1.907625,  6.486448
35.929241,  -139.166660,  1.911425,  6.510223
36.138340,  -139.103610,  1.947458,  6.458517
36.345839,  -139.040813,  1.939624,  6.409117
36.553198,  -138.977701,  1.949365,  6.404802
36.761370,  -138.914456,  1.953495,  6.429900
36.970987,  -138.851684,  1.938847,  6.474528
37.180894,  -138.787852,  1.971615,  6.483504
37.391287,  -138.724297,  1.963077,  6.498521
37.651255,  -138.618792,  3.258755,  8.029736
37.913715,  -138.515621,  3.186693,  8.106729
38.179355,  -138.414328,  3.128682,  8.204953
38.448771,  -138.314788,  3.074550,  8.321569
38.721277,  -138.215710,  3.060269,  8.417004
38.997511,  -138.113530,  3.156093,  8.532193
39.274940,  -138.008257,  3.251603,  8.569060
39.550881,  -137.902606,  3.263303,  8.523122
39.826766,  -137.797396,  3.249650,  8.521381
40.103135,  -137.693409,  3.211909,  8.536349
40.379285,  -137.591303,  3.153788,  8.529564
40.656031,  -137.488970,  3.160803,  8.547978
40.933235,  -137.385605,  3.192682,  8.562139
41.211533,  -137.278939,  3.294652,  8.595897
41.490277,  -137.168844,  3.400563,  8.609713
41.768849,  -137.056088,  3.482737,  8.604371
42.046682,  -136.941517,  3.538801,  8.581568
42.324356,  -136.824348,  3.619059,  8.576645
42.601941,  -136.706149,  3.650850,  8.573879
42.878770,  -136.587803,  3.655407,  8.550548
43.154778,  -136.469316,  3.659767,  8.525189
43.431345,  -136.351262,  3.646408,  8.542470
43.742797,  -136.193006,  4.888110,  9.619958
43.937523,  -136.055206,  4.256308,  6.014571
44.137403,  -135.917787,  4.244514,  6.173811
44.345345,  -135.780542,  4.239150,  6.422803
44.561583,  -135.643304,  4.238936,  6.679043
44.785093,  -135.507440,  4.196489,  6.903652
45.014732,  -135.371550,  4.197303,  7.092942
45.249322,  -135.234979,  4.218343,  7.245890
45.487219,  -135.097677,  4.240908,  7.348044
45.728636,  -134.960323,  4.242500,  7.456759
45.971845,  -134.821711,  4.281370,  7.512106
46.215318,  -134.681156,  4.341384,  7.520282
46.457028,  -134.538666,  4.401150,  7.465808
46.695995,  -134.394450,  4.454487,  7.381071
46.931943,  -134.251247,  4.423165,  7.287837
47.165040,  -134.110398,  4.350478,  7.199785
47.397934,  -133.970670,  4.315845,  7.193498
47.631988,  -133.832066,  4.281134,  7.229340
47.868420,  -133.692709,  4.304364,  7.302773
48.107388,  -133.549416,  4.425960,  7.381124
48.348600,  -133.403705,  4.500648,  7.450432
48.593185,  -133.257683,  4.510249,  7.554584
48.840257,  -133.113381,  4.457117,  7.631428
49.088838,  -132.971650,  4.377719,  7.678047
49.386164,  -132.815279,  4.829904,  9.183653
49.684205,  -132.660876,  4.769114,  9.205729
49.980666,  -132.509147,  4.686527,  9.156934
50.279039,  -132.360714,  4.584717,  9.215959
50.578479,  -132.214456,  4.517526,  9.248955
50.880770,  -132.070885,  4.434542,  9.337012
51.186529,  -131.929680,  4.361477,  9.444119
51.494508,  -131.790416,  4.301498,  9.512678
51.804207,  -131.654313,  4.203897,  9.565823
52.115680,  -131.522054,  4.085135,  9.620599
52.427632,  -131.393615,  3.967141,  9.635419
52.738304,  -131.267323,  3.900848,  9.595870
53.050179,  -131.147605,  3.697775,  9.633004
53.363343,  -131.037103,  3.413138,  9.672843
53.674667,  -130.941480,  2.953552,  9.616033
53.981808,  -130.867153,  2.295760,  9.486798
54.279507,  -130.831088,  1.113973,  9.195172
