latitude,   longitude,   speedx,     speedy
9.967587,  -152.085849,  -1.201638,  2.980243
10.060729,  -152.125122,  -1.213059,  2.876920
10.153161,  -152.165081,  -1.234233,  2.855000
10.245838,  -152.204194,  -1.208110,  2.862566
10.342725,  -152.245331,  -1.270606,  2.992580
10.439205,  -152.286680,  -1.277156,  2.980022
10.536813,  -152.330544,  -1.354845,  3.014883
10.631502,  -152.373988,  -1.341875,  2.924691
10.727237,  -152.415115,  -1.270315,  2.957002
10.819360,  -152.456983,  -1.293195,  2.845459
10.909508,  -152.496803,  -1.229939,  2.784434
10.996808,  -152.540719,  -1.356458,  2.696484
11.085612,  -152.586673,  -1.419399,  2.742935
11.175070,  -152.636199,  -1.529726,  2.763125
11.266497,  -152.687110,  -1.572529,  2.823944
11.355108,  -152.737014,  -1.541413,  2.736984
11.441998,  -152.779047,  -1.298280,  2.683801
11.523809,  -152.818928,  -1.231839,  2.526925
11.600885,  -152.860613,  -1.287546,  2.380692
11.709635,  -152.886602,  -0.802722,  3.359001
11.815434,  -152.913062,  -0.817284,  3.267862
11.917097,  -152.941994,  -0.893620,  3.140131
12.014998,  -152.972446,  -0.940607,  3.023895
12.105628,  -153.005320,  -1.015374,  2.799329
12.191591,  -153.040486,  -1.086197,  2.655192
12.278677,  -153.083060,  -1.315013,  2.689873
12.363916,  -153.133539,  -1.559171,  2.632814
12.453937,  -153.186146,  -1.624894,  2.780512
12.549230,  -153.239816,  -1.657705,  2.943350
12.651316,  -153.290904,  -1.577981,  3.153184
12.757977,  -153.337229,  -1.430880,  3.294496
12.865881,  -153.379920,  -1.318624,  3.332860
12.978092,  -153.424412,  -1.374245,  3.465925
13.092825,  -153.468408,  -1.358912,  3.543813
13.212147,  -153.513282,  -1.386033,  3.685542
13.337704,  -153.562183,  -1.510429,  3.878162
13.464332,  -153.615927,  -1.660031,  3.911193
13.595034,  -153.673846,  -1.788969,  4.037077
13.672786,  -153.713516,  -1.225285,  2.401546
13.752816,  -153.754146,  -1.254972,  2.471941
13.835496,  -153.795091,  -1.264686,  2.553749
13.919774,  -153.838090,  -1.328122,  2.603142
14.003275,  -153.881897,  -1.353110,  2.579126
14.119329,  -153.921517,  -1.223740,  3.584641
14.233643,  -153.958058,  -1.128662,  3.530848
14.343762,  -153.991561,  -1.034837,  3.401312
14.450733,  -154.019891,  -0.875037,  3.304042
14.554929,  -154.048130,  -0.872223,  3.218364
14.659559,  -154.074846,  -0.825183,  3.231752
14.762756,  -154.098690,  -0.736480,  3.187489
14.844977,  -154.140261,  -1.284030,  2.539591
14.959749,  -154.177649,  -1.154819,  3.545041
15.072777,  -154.211962,  -1.059848,  3.491129
15.181607,  -154.243241,  -0.966132,  3.361483
15.287284,  -154.269350,  -0.806448,  3.264114
15.390185,  -154.295372,  -0.803752,  3.178351
15.493517,  -154.319875,  -0.756835,  3.191660
15.595414,  -154.341511,  -0.668256,  3.147319
15.697162,  -154.362898,  -0.660605,  3.142734
15.799612,  -154.382292,  -0.599039,  3.164443
15.902464,  -154.400321,  -0.556859,  3.176819
16.000168,  -154.413472,  -0.406217,  3.017824
16.098883,  -154.424344,  -0.335789,  3.049073
16.196789,  -154.431908,  -0.233638,  3.024079
16.294226,  -154.439871,  -0.245961,  3.009554
16.387190,  -154.446638,  -0.209015,  2.871449
16.479639,  -154.458014,  -0.351374,  2.855511
16.568460,  -154.475013,  -0.525053,  2.743454
16.656862,  -154.492272,  -0.533094,  2.730511
16.746587,  -154.511462,  -0.592714,  2.771361
16.838287,  -154.531464,  -0.617830,  2.832403
16.928297,  -154.554027,  -0.696902,  2.780158
17.020599,  -154.576889,  -0.706164,  2.850990
17.113662,  -154.597795,  -0.645718,  2.874466
17.204768,  -154.616850,  -0.588577,  2.814053
17.311779,  -154.628499,  -0.359796,  3.305300
17.416775,  -154.638907,  -0.321490,  3.243032
17.519169,  -154.649298,  -0.320947,  3.162712
17.622524,  -154.662142,  -0.396700,  3.192365
17.724672,  -154.677012,  -0.459317,  3.155086
17.827955,  -154.688876,  -0.366433,  3.190153
17.932542,  -154.702541,  -0.422065,  3.230437
18.038917,  -154.716959,  -0.445348,  3.285639
18.148029,  -154.729776,  -0.395884,  3.370192
18.257653,  -154.740670,  -0.336486,  3.386017
18.372003,  -154.750221,  -0.295018,  3.531991
18.487232,  -154.756652,  -0.198618,  3.559117
18.605365,  -154.760095,  -0.106368,  3.648845
18.724332,  -154.760409,  -0.009701,  3.674571
18.844000,  -154.757994,  0.074597,  3.696236
18.960146,  -154.753827,  0.128709,  3.587452
19.071648,  -154.750617,  0.099168,  3.444029
19.183089,  -154.752032,  -0.043719,  3.442139
19.291639,  -154.754638,  -0.080498,  3.352827
19.396728,  -154.759513,  -0.150572,  3.245925
19.502098,  -154.768435,  -0.275577,  3.254620
19.636673,  -154.780953,  -0.386653,  4.156680
19.773516,  -154.790304,  -0.288823,  4.226733
19.912828,  -154.793962,  -0.112993,  4.302979
20.035384,  -154.780922,  0.402771,  3.785455
20.152803,  -154.771526,  0.290227,  3.626766
20.268554,  -154.766087,  0.167985,  3.575277
20.387144,  -154.763216,  0.088682,  3.662934
20.505823,  -154.765716,  -0.077198,  3.665698
20.625224,  -154.771989,  -0.193756,  3.687999
20.745720,  -154.781084,  -0.280928,  3.721789
20.866017,  -154.789898,  -0.272257,  3.715689
20.988370,  -154.798012,  -0.250612,  3.779181
21.112315,  -154.807271,  -0.285997,  3.828336
21.238492,  -154.814790,  -0.232249,  3.897281
21.366788,  -154.820792,  -0.185382,  3.962733
21.495112,  -154.825276,  -0.138474,  3.963601
21.623492,  -154.828107,  -0.087465,  3.965336
21.749960,  -154.829174,  -0.032937,  3.906269
21.874565,  -154.828458,  0.022116,  3.848755
21.996991,  -154.827424,  0.031916,  3.781402
22.119155,  -154.826396,  0.031760,  3.773355
22.239130,  -154.825017,  0.042589,  3.705727
22.357296,  -154.821922,  0.095600,  3.649842
22.476894,  -154.820032,  0.058379,  3.694063
22.595522,  -154.813492,  0.202006,  3.664136
22.714351,  -154.805374,  0.250742,  3.670330
22.831499,  -154.795558,  0.303203,  3.618388
22.950044,  -154.793897,  0.051292,  3.661557
23.063988,  -154.786331,  0.233701,  3.519449
23.170427,  -154.781674,  0.143835,  3.287632
23.272806,  -154.781075,  0.018507,  3.162228
23.368163,  -154.785327,  -0.131326,  2.945320
23.466189,  -154.794174,  -0.273265,  3.027792
23.564059,  -154.809048,  -0.459419,  3.022937
23.664286,  -154.823576,  -0.448729,  3.095779
23.767663,  -154.835341,  -0.363390,  3.193047
23.872681,  -154.841454,  -0.188831,  3.243737
23.976319,  -154.844094,  -0.081531,  3.201107
24.081092,  -154.842835,  0.038874,  3.236189
24.186723,  -154.838469,  0.134862,  3.262653
24.289663,  -154.829192,  0.286529,  3.179554
24.391759,  -154.821376,  0.241440,  3.153509
24.494621,  -154.811027,  0.319627,  3.177143
24.593809,  -154.798679,  0.381427,  3.063658
24.689042,  -154.784974,  0.423307,  2.941494
24.782789,  -154.773828,  0.344251,  2.895628
24.879504,  -154.760599,  0.408614,  2.987255
24.982874,  -154.751426,  0.283340,  3.192864
25.094377,  -154.742108,  0.287816,  3.444019
25.215887,  -154.731323,  0.333105,  3.753162
25.339668,  -154.717386,  0.430486,  3.823267
25.454648,  -154.724201,  -0.210496,  3.551443
25.565162,  -154.729380,  -0.159955,  3.413508
25.675876,  -154.732667,  -0.101552,  3.419674
25.787403,  -154.731790,  0.027092,  3.444778
25.893499,  -154.726208,  0.172417,  3.277034
25.995497,  -154.719042,  0.221351,  3.150465
26.094549,  -154.707468,  0.357477,  3.059468
26.192384,  -154.693001,  0.446866,  3.021848
26.286505,  -154.676604,  0.506459,  2.907164
26.378692,  -154.659174,  0.538354,  2.847445
26.469534,  -154.639576,  0.605349,  2.805878
26.559416,  -154.621417,  0.560886,  2.776221
26.644715,  -154.602927,  0.571110,  2.634652
26.727432,  -154.584488,  0.569527,  2.554922
26.808424,  -154.568660,  0.488870,  2.501641
26.886855,  -154.556882,  0.363794,  2.422535
26.964354,  -154.550870,  0.185722,  2.393745
27.041422,  -154.550053,  0.025208,  2.380434
27.118467,  -154.553968,  -0.120914,  2.379728
27.195873,  -154.562131,  -0.252123,  2.390871
27.275582,  -154.570647,  -0.263056,  2.462000
27.356149,  -154.576673,  -0.186122,  2.488534
27.440727,  -154.579055,  -0.073578,  2.612397
27.526917,  -154.577159,  0.058579,  2.662199
27.616297,  -154.578892,  -0.053550,  2.760716
27.705005,  -154.581550,  -0.082091,  2.739943
27.792829,  -154.585645,  -0.126481,  2.712686
27.879223,  -154.586293,  -0.020019,  2.668492
27.965907,  -154.585567,  0.022419,  2.677429
28.049821,  -154.584712,  0.026429,  2.591897
28.130953,  -154.583680,  0.031857,  2.505958
28.209534,  -154.581928,  0.054123,  2.427167
28.291426,  -154.583747,  -0.056180,  2.529440
28.375264,  -154.586430,  -0.082874,  2.589542
28.461009,  -154.590061,  -0.112163,  2.648438
28.547061,  -154.592172,  -0.065179,  2.657936
28.633579,  -154.592378,  -0.006370,  2.672316
28.721293,  -154.588883,  0.107953,  2.709257
28.805452,  -154.581483,  0.228559,  2.599461
28.890998,  -154.575927,  0.171602,  2.642298
28.973538,  -154.570906,  0.155111,  2.549466
29.055100,  -154.567454,  0.106604,  2.519247
29.137851,  -154.566514,  0.029031,  2.555959
29.221806,  -154.568192,  -0.051826,  2.593164
29.307535,  -154.571170,  -0.091968,  2.647952
29.395636,  -154.573843,  -0.082562,  2.721215
29.485634,  -154.577466,  -0.111922,  2.779788
29.577546,  -154.581997,  -0.139948,  2.838940
29.670414,  -154.582573,  -0.017797,  2.868444
29.765035,  -154.584399,  -0.056389,  2.922611
29.859895,  -154.584372,  0.000836,  2.929992
29.959635,  -154.582960,  0.043603,  3.080725
30.059228,  -154.580880,  0.064246,  3.076164
30.162832,  -154.580314,  0.017486,  3.200057
30.266539,  -154.577845,  0.076258,  3.203251
30.370290,  -154.573748,  0.126543,  3.204612
30.471197,  -154.570472,  0.101186,  3.116766
30.571742,  -154.567333,  0.096972,  3.105568
30.669642,  -154.564027,  0.102121,  3.023901
30.761054,  -154.557457,  0.202928,  2.823472
30.853219,  -154.555182,  0.070247,  2.846746
30.941965,  -154.554860,  0.009958,  2.741137
31.033699,  -154.560358,  -0.169831,  2.833434
31.132163,  -154.568257,  -0.243965,  3.041302
31.232587,  -154.577213,  -0.276627,  3.101836
31.335792,  -154.583095,  -0.181674,  3.187742
31.443440,  -154.589933,  -0.211210,  3.324976
31.618829,  -154.540754,  1.519015,  5.417304
31.799608,  -154.491045,  1.535382,  5.583817
31.983255,  -154.442838,  1.489002,  5.672393
32.170609,  -154.397178,  1.410304,  5.786882
32.362799,  -154.348888,  1.491545,  5.936276
32.552700,  -154.307463,  1.279524,  5.865552
32.746831,  -154.262089,  1.401478,  5.996219
32.949558,  -154.208855,  1.644271,  6.261714
33.157211,  -154.146909,  1.913346,  6.413876
33.370179,  -154.074514,  2.236097,  6.578035
33.574431,  -153.963845,  3.418307,  6.308819
33.776575,  -153.853799,  3.399032,  6.243739
33.980160,  -153.742521,  3.437080,  6.288219
34.185912,  -153.631751,  3.421424,  6.355152
34.392497,  -153.521047,  3.419366,  6.380878
34.603024,  -153.409741,  3.437959,  6.502644
34.818889,  -153.294597,  3.556512,  6.667535
35.041375,  -153.179005,  3.570338,  6.872011
35.270174,  -153.060699,  3.654174,  7.067024
35.505431,  -152.941292,  3.688174,  7.266508
35.744550,  -152.815918,  3.872496,  7.385768
35.976110,  -152.687298,  3.972721,  7.152301
36.207281,  -152.554394,  4.105076,  7.140297
36.439372,  -152.415310,  4.295960,  7.168680
36.669637,  -152.271956,  4.427821,  7.112309
36.895404,  -152.126449,  4.494363,  6.973380
37.119176,  -151.975117,  4.674255,  6.911732
37.339930,  -151.823690,  4.677201,  6.818529
37.643206,  -151.594376,  7.082916,  9.367449
37.941226,  -151.355079,  7.391297,  9.205070
38.212461,  -151.095173,  8.027833,  8.377761
38.442050,  -150.825870,  8.318081,  7.091409
38.628714,  -150.560514,  8.196173,  5.765598
38.773693,  -150.302967,  7.954974,  4.478036
38.892256,  -150.062438,  7.429313,  3.662094
39.000780,  -149.848519,  6.607412,  3.352042
39.109917,  -149.646003,  6.255224,  3.370962
39.217914,  -149.447857,  6.120235,  3.335754
39.327760,  -149.247140,  6.199622,  3.392870
39.440709,  -149.043803,  6.280565,  3.488712
39.559264,  -148.839340,  6.315350,  3.661862
39.682525,  -148.633710,  6.351388,  3.807206
39.809569,  -148.426804,  6.390794,  3.924082
39.941302,  -148.214582,  6.555000,  4.068879
40.075897,  -147.995561,  6.765018,  4.157292
40.194166,  -147.771279,  6.927473,  3.653031
40.334585,  -147.559579,  6.538893,  4.337196
40.495144,  -147.363550,  6.054822,  4.959253
40.670044,  -147.172095,  5.913575,  5.402214
40.854387,  -146.977722,  6.003687,  5.693895
41.051775,  -146.780940,  6.078092,  6.096824
41.262255,  -146.576791,  6.305659,  6.501195
41.474863,  -146.357967,  6.758908,  6.566919
41.683116,  -146.125159,  7.190853,  6.432402
41.877217,  -145.885182,  7.412279,  5.995291
42.057199,  -145.643713,  7.458367,  5.559184
42.221630,  -145.407044,  7.310092,  5.078840
42.365776,  -145.176185,  7.130639,  4.452317
42.484759,  -144.959347,  6.697604,  3.675089
42.581593,  -144.767959,  5.911469,  2.990954
42.662563,  -144.603021,  5.094513,  2.500962
42.784020,  -144.389931,  6.581812,  3.751487
42.888796,  -144.191223,  6.137593,  3.236283
42.975065,  -144.007935,  5.661296,  2.664627
43.043486,  -143.840613,  5.168163,  2.113347
43.100156,  -143.688438,  4.700295,  1.750373
43.150276,  -143.549541,  4.290160,  1.548100
43.196702,  -143.421871,  3.943409,  1.433960
43.304262,  -143.164403,  7.952542,  3.322272
43.408274,  -142.907623,  7.931275,  3.212672
43.508668,  -142.651324,  7.916433,  3.100909
43.604445,  -142.400416,  7.749910,  2.958314
43.700444,  -142.155697,  7.558738,  2.965147
43.782303,  -141.962853,  5.956486,  2.528440
43.868705,  -141.773600,  5.845543,  2.668723
43.961165,  -141.586347,  5.783766,  2.855850
44.056688,  -141.401347,  5.714175,  2.950466
44.165282,  -141.197271,  6.303383,  3.354189
44.270240,  -140.993912,  6.281248,  3.241896
44.375309,  -140.793627,  6.186292,  3.245317
44.479121,  -140.602485,  5.903898,  3.206484
44.584719,  -140.426040,  5.449934,  3.261654
44.692203,  -140.266876,  4.916172,  3.319914
44.805950,  -140.123031,  4.443017,  3.513357
44.929641,  -139.991990,  4.047503,  3.820502
45.064445,  -139.869448,  3.785025,  4.163751
45.213022,  -139.753888,  3.569342,  4.589157
45.378297,  -139.640624,  3.498444,  5.104929
45.555604,  -139.527350,  3.498756,  5.476563
45.740814,  -139.413422,  3.518940,  5.720679
45.933993,  -139.300146,  3.498805,  5.966796
46.133578,  -139.191791,  3.346803,  6.164683
46.340851,  -139.089677,  3.154061,  6.402119
46.556989,  -138.993657,  2.965814,  6.675973
46.783363,  -138.899257,  2.915774,  6.992113
47.017094,  -138.809115,  2.784258,  7.219371
47.252956,  -138.723559,  2.642615,  7.285164
47.491658,  -138.643327,  2.478162,  7.372910
47.733400,  -138.566437,  2.374924,  7.466771
47.975698,  -138.497227,  2.137726,  7.483971
48.219305,  -138.434006,  1.952727,  7.524403
48.481091,  -138.378251,  1.722129,  8.085923
48.744362,  -138.322827,  1.711905,  8.131762
49.005941,  -138.273011,  1.538710,  8.079512
49.261425,  -138.229996,  1.328621,  7.891266
49.523492,  -138.176121,  1.664053,  8.094583
49.787632,  -138.123278,  1.632198,  8.158593
50.055613,  -138.068676,  1.686499,  8.277271
50.328123,  -138.008538,  1.857514,  8.417139
50.599967,  -137.947806,  1.875869,  8.396555
50.869845,  -137.877859,  2.160471,  8.335851
51.136043,  -137.805885,  2.223095,  8.222178
51.402735,  -137.726177,  2.461990,  8.237452
51.660019,  -137.649786,  2.359516,  7.946852
51.911029,  -137.586759,  1.946743,  7.753052
52.162654,  -137.520719,  2.039807,  7.772058
52.412344,  -137.450295,  2.175223,  7.712282
52.658800,  -137.379221,  2.195300,  7.612422
52.901802,  -137.303290,  2.345304,  7.505703
53.140729,  -137.226686,  2.366117,  7.379853
53.373077,  -137.148330,  2.420214,  7.176633
53.599980,  -137.069064,  2.448322,  7.008469
53.819502,  -136.992442,  2.366643,  6.780473
54.030081,  -136.917829,  2.304628,  6.504247
54.232792,  -136.841623,  2.353799,  6.261236
54.412733,  -136.767711,  2.282947,  5.557920
54.575522,  -136.698391,  2.141140,  5.028145
54.723260,  -136.638704,  1.843572,  4.563239
54.850413,  -136.592149,  1.437947,  3.927443
54.967557,  -136.554478,  1.163592,  3.618265
55.073906,  -136.519396,  1.083574,  3.284850
55.169506,  -136.480928,  1.188196,  2.952846
55.244014,  -136.444961,  1.110925,  2.301358
55.297113,  -136.412975,  0.987945,  1.640094
55.329237,  -136.389394,  0.728382,  0.992252
55.343222,  -136.371314,  0.558430,  0.431939
55.349142,  -136.346509,  0.766176,  0.182862
55.350673,  -136.302616,  1.355743,  0.047285
55.286470,  -135.950816,  10.866215,  -1.983050
55.224011,  -135.590324,  11.134657,  -1.929211
55.157503,  -135.224583,  11.296813,  -2.054266
55.120726,  -134.858407,  11.310243,  -1.135951
55.080514,  -134.500716,  11.048191,  -1.242039
55.037232,  -134.151533,  10.785363,  -1.336887
54.991238,  -133.810737,  10.526330,  -1.420621
54.948072,  -133.476814,  10.314037,  -1.333300
54.907145,  -133.148771,  10.132416,  -1.264125
54.870385,  -132.827734,  9.916014,  -1.135426
54.834395,  -132.518204,  9.560581,  -1.111641
54.800162,  -132.224404,  9.074762,  -1.057354
54.771092,  -131.943775,  8.667896,  -0.897924
54.745687,  -131.678408,  8.196532,  -0.784688
54.720817,  -131.430870,  7.645807,  -0.768153
54.691026,  -131.206143,  6.941262,  -0.920179
